Wavelength(nm),Intensity
347.3944000000001,59.855891578947386
347.6570000000001,61.0488715789474
347.91970000000015,61.95827473684211
348.1823999999999,62.44317842105261
348.44509999999997,62.931241578947336
348.7077,63.43339842105264
348.9704000000001,63.99307736842106
349.2330000000001,65.25508526315788
349.49560000000014,66.08769842105262
349.7582000000001,67.1941110526316
350.0208999999998,67.91341421052634
350.28349999999983,69.08309631578949
350.54609999999985,69.80440894736842
350.8086999999998,71.24501578947367
351.07129999999984,72.50012315789476
351.3338000000001,73.07418105263156
351.59640000000013,74.04168368421054
351.85900000000015,74.27895473684211
352.12150000000014,75.42218210526318
352.3841000000001,75.76126789473683
352.6466,77.15211894736841
352.9090999999999,78.58295
353.17169999999993,79.73452052631578
353.4341999999999,82.11588263157893
353.6967000000002,83.48114210526315
353.9592000000001,84.19698789473685
354.2217,85.36581
354.48419999999993,86.94332368421051
354.7466999999999,87.50875
355.0091000000001,89.23524052631579
355.2716,90.83719473684211
355.5340999999999,92.71208736842105
355.79650000000015,93.83546842105262
356.05900000000014,96.05663684210526
356.32139999999987,98.42505736842105
356.5838000000001,99.20417947368422
356.8462,100.83546894736841
357.10859999999985,102.4288052631579
357.37110000000007,103.7494894736842
357.63349999999997,105.7770842105263
357.8958000000001,107.14493684210524
358.1581999999999,108.36437894736845
358.42060000000015,109.34135263157896
358.683,110.86884736842103
358.9453000000001,111.53176315789477
359.2077,112.22316315789476
359.47000000000014,113.77307894736843
359.7323999999999,115.59531578947369
359.99470000000014,116.97093157894737
360.25699999999983,119.01378421052634
360.5193,120.15786842105258
360.78160000000014,122.15383684210529
361.0438999999999,124.60798947368417
361.3062,126.56193684210527
361.5685000000001,127.7863052631579
361.83079999999995,129.44114210526314
362.0929999999999,131.73050000000003
362.3553000000001,132.63645263157895
362.6175999999998,134.61832631578946
362.87979999999993,137.2875894736842
363.1419999999999,139.12652105263157
363.4043000000001,140.7819842105263
363.66650000000004,142.96286842105258
363.92870000000016,144.7742105263158
364.19089999999983,146.62550526315783
364.45309999999995,148.63904736842105
364.7152999999999,150.2700210526316
364.9775,152.08397368421055
365.2397,154.7745157894737
365.5018,156.07303684210527
365.76400000000007,157.73194210526322
366.02620000000013,159.9812842105263
366.2883000000001,161.81188947368423
366.55050000000006,163.69625789473687
366.8126000000001,165.01462105263158
367.07470000000006,166.83720000000002
367.3368,168.5605263157895
367.5989,170.3151947368421
367.86099999999993,172.90562631578948
368.1230999999999,175.14779473684214
368.38519999999994,178.22775789473687
368.64729999999986,180.5104842105263
368.9094000000002,182.4083789473685
369.1714000000001,184.31606315789472
369.43350000000004,185.5355263157895
369.69549999999987,187.4929368421052
369.95759999999996,190.12453684210527
370.2196000000001,192.26660526315789
370.4816,194.82222105263162
370.7437,197.11157894736843
371.00569999999993,199.37528947368423
371.2677000000001,201.49811578947373
371.5297,202.93989473684212
371.7916999999999,205.4230421052631
372.05360000000013,207.2726210526316
372.31559999999996,209.2835526315789
372.57759999999985,212.476847368421
372.8395,215.47136842105263
373.1014999999999,217.72243157894738
373.3634000000001,220.24101578947375
373.62539999999996,222.15126842105258
373.8873000000001,224.51391052631578
374.1491999999999,227.43828947368422
374.4111000000001,230.61170526315786
374.6729999999999,233.39170526315795
374.93490000000014,236.75465789473688
375.1967999999999,239.52428421052636
375.4587000000001,241.79463157894736
375.7205999999999,243.99306842105264
375.9823999999999,246.50386842105266
376.2443000000001,248.63014210526316
376.50609999999983,251.749752631579
376.768,254.4753894736842
377.02980000000014,256.2550789473685
377.2916000000002,258.74515263157895
377.5535,261.56684736842107
377.8153000000001,264.2173947368421
378.07710000000014,266.7462947368422
378.3388999999999,269.83602631578947
378.6007,272.4641736842105
