Wavelength(nm),Intensity
355.2716,5.395576285714285
355.5340999999999,5.522820666666666
355.79650000000015,5.496539238095238
356.05900000000014,5.789019095238094
356.32139999999987,6.061202238095238
356.5838000000001,5.954514714285714
356.8462,5.996409095238095
357.10859999999985,6.017226142857142
357.37110000000007,6.048711952380953
357.63349999999997,6.203018571428572
357.8958000000001,6.169971333333334
358.1581999999999,6.119229666666666
358.42060000000015,5.999011190476192
358.683,6.044028095238095
358.9453000000001,5.7916210476190475
359.2077,5.639656476190477
359.47000000000014,5.6914390952380955
359.7323999999999,5.778090095238095
359.99470000000014,5.7023679523809525
360.25699999999983,5.839760619047619
360.5193,5.694821761904762
360.78160000000014,5.740098857142858
361.0438999999999,6.014624095238094
361.3062,6.159823095238094
361.5685000000001,6.068228047619046
361.83079999999995,6.120010380952381
362.0929999999999,6.227478523809524
362.3553000000001,6.096070714285714
362.6175999999998,6.131719952380952
362.87979999999993,6.400260238095238
363.1419999999999,6.437470666666666
363.4043000000001,6.425500952380952
363.66650000000004,6.5111111428571435
363.92870000000016,6.543117333333333
364.19089999999983,6.5092896666666675
364.45309999999995,6.548581761904759
364.7152999999999,6.427062238095239
364.9775,6.389851666666668
365.2397,6.530627142857143
365.5018,6.376841
365.76400000000007,6.306062904761905
366.02620000000013,6.385688380952381
366.2883000000001,6.3794430476190485
366.55050000000006,6.371896904761906
366.8126000000001,6.2064011428571435
367.07470000000006,6.221233476190476
367.3368,6.085922428571429
367.5989,6.053916333333333
367.86099999999993,6.179339000000001
368.1230999999999,6.264428857142856
368.38519999999994,6.5275045714285715
368.64729999999986,6.571480571428571
368.9094000000002,6.485089761904762
369.1714000000001,6.4957585714285715
369.43350000000004,6.225917238095238
369.69549999999987,6.113505095238096
369.95759999999996,6.210044190476191
370.2196000000001,6.238667761904762
370.4816,6.271975095238095
370.7437,6.238407333333335
371.00569999999993,6.224876523809523
371.2677000000001,6.169450952380952
371.5297,5.941243857142857
371.7916999999999,5.9618007142857135
